id|tipo_publicacao_en|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
604|Paper|GUICHENEY, Hellen. Para além da participação: Conselhos e o funcionamento regular da políticas públicas municipais em contexto federativo. 10o Encontro da Associação Brasileira de Ciência Política (ABCP), em 02 de setembro de 2016, Belo Horizonte, MG.|2016|https://cienciapolitica.org.br/index.php/system/files/documentos/eventos/2017/04/para-alem-participacao-conselhos-e-funcionamento-regular-das.pdf|Source||Para além da participação: Conselhos e o funcionamento regular da políticas públicas municipais em contexto federativo.||
605|Book Chapter|ARRETCHE, Marta. Federalism, Social Policy, and Reductions in Territorial Inequality in Brazil. In: SCHNEIDER, Ben Ross.  New Order and Progress. Development and Democracy in Brazil.  Oxford: Oxford University Press, 2016.|2016|https://global.oup.com/academic/product/new-order-and-progress-9780190462888?lang=en&cc=br|Source||Federalism, Social Policy, and Reductions in Territorial Inequality in Brazil.||
606|Book Chapter|BARBOSA, Rogério Jerônimo; PRATES, Ian. Labour Market, Income Inequalities and Poverty. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 73-100.|2016||||Labour Market, Income Inequalities and Poverty.||
607|Book Chapter|CUNHA, J. M. P. da. Population Dynamics and Migration: 1991-2010. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 101-119.|2016||||Population Dynamics and Migration: 1991-2010.||
608|Book Chapter|FELTRAN, G. S. Transformações sociais e políticas nas periferias de São Paulo. In: Raquel Rolnik; Ana Fernandes. (Org.). Cidades - Coleção Ensaios Brasileiros Contemporâneos. Rio de Janeiro: FUNARTE, 2016, v. 1, p. 41-68.|2016||||Transformações sociais e políticas nas periferias de São Paulo.||
609|Book Chapter|FELTRAN, G. S. Entre “trabajadores” y “bandidos”: cuatro décadas de desplazamientos del conflicto urbanoen los márgenes urbanos de Brasil (1970-2010). In: BESSERER, F.. (Org.). Intersecciones urbanas: Ciudad transnacional / Ciudad global. Ciudad de México: Juan Pablos Editor, 2016, p. 221-256.|2016|||Globalizacion_Precariado_y_Redes_transnacionales_gabriel_cap2016.pdf|Entre “trabajadores” y “bandidos”: cuatro décadas de desplazamientos del conflicto urbanoen los márgenes urbanos de Brasil (1970-2010).||
610|Book Chapter|FERREIRA, Maria Paula ; MARQUES, Eduardo Cesar Leão; FUSARO, Edgard Rodrigues. Assentamentos precários no Brasil: uma metodologia para estimação e análise. In: Caracterização e Tipologia de Assentamentos Precários: estudos de caso brasileiros. MORAIS, Maria da Piedade ; KRAUSE, Cleandro; LIMA NETO, Vicente Correia (Ed.). Brasília: IPEA, 2016, p. 53-74.|2016|||1574-cap.2016_IPEA_160718_caracterizacao_tipologia_cap02.pdf|Assentamentos precários no Brasil: uma metodologia para estimação e análise.||
611|Book Chapter|FRANÇA, Danilo. Inequalities and Residential Segregation by Race and Class. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 160-176.|2016||||Inequalities and Residential Segregation by Race and Class.||
612|Book Chapter|FROMM, D.R. Deus e o Diabo na terra do crack: a missão Cristolândia e a cosmopolítica batista Trinta. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 245-266.|2016||||Deus e o Diabo na terra do crack: a missão Cristolândia e a cosmopolítica batista Trinta.||
613|Book Chapter|GUIMARÃES, Antonio Sergio. Sociologia e natureza: classes, raças e sexos. In: ABREU, Alice Rangel de Paiva; HIRATA, Helena; LOMBARDI, Maria Rosa. Gênero e trabalho no Brasil e na França Perspectivas interseccionais. São Paulo: Boitempo, 2016, p. 27-36.|2016||||Sociologia e natureza: classes, raças e sexos||
614|Book Chapter|GURZA LAVALE, Adrian. Participação, (Des)Igualdade Política e Democracia. In: MIGUEL, Luis Felipe (Org.). Desigualdades e democracia - O debate da teoria política. São Paulo: Ed. Unesp, 2016, 436 p.|2016|http://editoraunesp.com.br/catalogo/9788539306329,desigualdades-e-democracia|Source||Participação, (Des)Igualdade Política e Democracia.||
615|Book Chapter|HOYLER, Telma. Private Sector Housing Developments: Who Produces What, How and Where? In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 214-227.|2016||||Private Sector Housing Developments: Who Produces What, How and Where?||
616|Book Chapter|MARQUES, Eduardo Cesar Leão. The Social Spaces of the Metropolis in the 2000s. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 138-159.|2016||||The Social Spaces of the Metropolis in the 2000s.||
617|Book Chapter|MARQUES, Eduardo Cesar Leão; RODRIGUES, Leandro. Public Housing Production. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 196-213.|2016||||Public Housing Production.||
618|Book Chapter|MARQUES, Eduardo Cesar Leão; REQUENA, Carolina. Diverse Demographic Trajectories and Heterogeneity. In: MARQUES, Eduardo Cesar Leão (Org.).  São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 120-137.|2016||||Diverse Demographic Trajectories and Heterogeneity.||
619|Book Chapter|MARQUES, Eduardo Cesar Leão; BARBOSA, Rogério Jerônimo; PRATES, Ian. Socioeconomic Transformations and Social Structure. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 56-72.|2016||||Socioeconomic Transformations and Social Structure.||
620|Book Chapter|MARQUES, Eduardo Cesar Leão. São Paulo Histories, Institutions and Legacies. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 31-56.|2016||||São Paulo Histories, Institutions and Legacies.||
621|Book Chapter|MARQUES, Eduardo Cesar Leão. Introduction: Heterogeneities and Inequalities in a Southern Metropolis. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016, p. 1-30.|2016||||Introduction: Heterogeneities and Inequalities in a Southern Metropolis.||
622|Book Chapter|MARQUES, Eduardo; REQUENA, Carolina;  HOYLER, Telma. Estrutura social, segregação e espaços. In KOWARICK, Lúcio; FRÚGOLI Jr, Heitor: Pluralidade urbana em São Paulo Vulnerabilidade, marginalidade, ativismos. São Paulo: Editora 34, 2016, p. 351-380.|2016||||Estrutura social, segregação e espaços.||
623|Book Chapter|MARTINEZ, Mariana. O Consultório na Rua e as novas formas de intervenção em cenários de uso de crack: o caso de São Bernardo do Campo. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016,  p. 281-301.|2016||||O Consultório na Rua e as novas formas de intervenção em cenários de uso de crack: o caso de São Bernardo do Campo.||
624|Book Chapter|PEREIRA, L. F. P. No labirinto da gestão: desdobramentos do processo de institucionalização e transformação de moradores de rua em “usuários” dos serviços de Assistência Social. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 89-114.|2016||||No labirinto da gestão: desdobramentos do processo de institucionalização e transformação de moradores de rua em “usuários” dos serviços de Assistência Social.||
625|Book Chapter|REQUENA, Carolina. Mobility Inequalities in a Road Transport System. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 228-240.|2016||||Mobility Inequalities in a Road Transport System.||
626|Book Chapter|RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel. Introdução. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 15-20.|2016||||Introdução.||
627|Book Chapter|SARAIVA, Camila Pereira. The Dynamics of São Paulo's Favelas: Socioeconomic Conditions and Territorial Patterns. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 177-195.|2016||||The Dynamics of São Paulo's Favelas: Socioeconomic Conditions and Territorial Patterns.||
628|Thesis|BREDA, Roselene de Lima - 2016. Effects of social vulnerability: Notes on daily work at a CRAS in the city of São Paulo (download 780 Kb) - Master dissertation in Sociology - Federal University of São Carlos (UFSCAR) - São Paulo.|2016|||2265-dissertacao_RoseleneBreda.pdf|Effects of social vulnerability: Notes on daily work at a CRAS in the city of São Paulo||
629|Thesis|BRETTAS, Gabriela Horesh - 2016. The role of civil society organizations in social assistance policy in Brazil: tensions and dilemmas in the provision of services (download file 6.02 Mbytes) - Dissertation in Public Policy Management  - Schoool of Arts, Sciences and Humanities (USP).|2016|http://www.teses.usp.br/teses/disponiveis/100/100138/tde-27072016-103637/pt-br.php|Source||The role of civil society organizations in social assistance policy in Brazil: tensions and dilemmas in the provision of services||
630|Thesis|CAMPOS, Marcos Vinicius Lopes - 2016. Tools of Government: instrumentation and Governance in the bus services in the city of São Paulo. (download here - 4.66 MB)  Dissertation in Political Science -School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2016|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-20122016-141805/pt-br.php|Source||Tools of Government: instrumentation and Governance in the bus services in the city of São Paulo.||
631|Thesis|RODRIGUES, Fernando Peres - 2016. The effectiveness of municipal housing councils: mechanisms between decision and implementation (download 1.82 Mbytes). Dissertation in Political Science -School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2016|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-08022017-134021/pt-br.php|Source||The effectiveness of municipal housing councils: mechanisms between decision and implementation||
632|Thesis|RODRIGUES, Fernando Peres. A efetividade dos conselhos municipais de habitação: mecanismos entre decisão e implementação. Dissetação apresentada ao Departamento de Ciência Política da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo, para obtenção do título de mestre em Ciência Política. São Paulo.|2016|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-08022017-134021/pt-br.php|Source||A efetividade dos conselhos municipais de habitação: mecanismos entre decisão e implementação.||
633|Working Paper|018/2016 - Notas sobre a política e as políticas do urbano no Brasil - Eduardo Cesar Leão Marques|2016|||1545-wp018.2016.vfmesmo.pdf|Notas sobre a política e as políticas do urbano no Brasil||
634|Presentation|ARAÚJO, Victor. Quando e Quais Indivíduos Apoiam a Redistribuição de Renda no Brasil? VII Seminário Discente Do Programa de Pós-Graduação em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas/USP. 8 a 12 de Maio/2017, p. 1-26.|2017|http://conferencias.fflch.usp.br/sdpscp/VIIsemDCP/paper/view/1877/322|Source||Quando e Quais Indivíduos Apoiam a Redistribuição de Renda no Brasil?||
635|Presentation|COELHO, Vera Schattan; COSTA, Maria Izabel Sanches; SCHALCH, Laís. Arranjos contratuais para a provisão de serviços públicos de saúde e o fortalecimento da regionalização. Paper apresentado no Grupo de Trabalho GT25 - Políticas Públicas. 41° Encontro Anual Anpocs.de 23 a 27/10/2017, p. 1-29.|2017|http://www.anpocs.com/index.php/encontros/papers/41-encontro-anual-da-anpocs/gt-30/gt25-18/11057-arranjos-contratuais-para-a-provisao-de-servicos-publicos-de-saude-e-o-fortalecimento-da-regionalizacao/file|Source||Arranjos contratuais para a provisão de serviços públicos de saúde e o fortalecimento da regionalização.||
636|Presentation|FLORES, P. A Política de Salário Mínimo no Brasil, 1995 - 2016. In: VII Seminário Discente do Programa de Pós-Graduação em Ciência Política - USP, maio/2017, São Paulo. VII Seminário Discente Do Programa de Pós-Graduação em Ciência Política, 2017, p. 1-33.|2017|http://www.conferencias.fflch.usp.br/sdpscp/VIIsemDCP/paper/viewFile/1901/325|Source||Política de Salário Mínimo no Brasil, 1995 - 2016||
637|Presentation|ARRETCHE, Marta; Entrevista para canal UM BRASIL sobre a trajetória das desigualdades brasileiras nas últimas décadas. Publicada em 29 de setembro de 2017.|2017|https://www.youtube.com/watch?v=s715x5VxQTo&feature=youtu.be|Source||Entrevista para canal UM BRASIL sobre a trajetória das desigualdades brasileiras nas últimas décadas.||
638|Presentation|"ARRETCHE, Marta; Participação no ciclo de seminários na Virada Sustentável promovido e transmitido pelo Programa USP Cidades Globais, no qual abordou o tema ""Desigualdade e Violência"". Transmitido em 25 de agosto de 2017."|2017|https://www.youtube.com/watch?v=nGbDy00nNPY|Source||Desigualdade e Violência||
639|Presentation|"FELTRAN, Gabriel; CEBRAP 50 anos, obras fundamentais: ""A espoliação urbana: impactos e desdobramentos"". Debate com Eduardo Marques (USP e CEM/Cebrap), publicado em 12 de setembro de 2017"|2017|https://www.youtube.com/watch?v=wPumPzoj1cE|Source||A espoliação urbana: impactos e desdobramentos||
640|Presentation|"FELTRAN, Gabriel; Gravação de seminário ""Housing and the Struggle for Social (In)justice in the City"", realizado em Beirute (Orient-Institut Beirut/OIB), publicado em 8 de junho de 2017.  "|2017|https://www.youtube.com/watch?v=hqoaoerqKEs|Source||"Gravação de seminário ""Housing and the Struggle for Social (In)justice in the City"""||
641|Presentation|"MARQUES, Eduardo; CEBRAP 50 anos, obras fundamentais: ""A espoliação urbana: impactos e desdobramentos"". Debate com Eduardo Marques (USP e CEM/Cebrap), publicado em 12 de setembro de 2017"|2017|https://www.youtube.com/watch?v=wPumPzoj1cE|Source||A espoliação urbana: impactos e desdobramentos||
642|Presentation|"MARQUES, Eduardo; Gravação do evento do Instituto de Estudos Avançados-IEA, ""Experimentações Urbanas, Novas Ideias e Soluções Sustentáveis para Cidades - Painel 1"", realizado em 25 de abril de 2017."|2017|http://www.iea.usp.br/midiateca/video/videos-2017/experimentacoes-urbanas-novas-ideias-e-solucoes-sustentaveis-para-cidades-painel-1|Source||Gravação do Experimentações Urbanas, Novas Ideias e Soluções Sustentáveis para Cidades - Painel 1||
643|Presentation|"MARQUES, Eduardo Cesar Leão. Como estudar as políticas do urbano? In: 1º Workshop do Livro  ""Políticas do Urbano em São Paulo"", em 17 de abril de 2017, em São Paulo."|2017||||Como estudar as políticas do urbano?||
644|Paper|SCHLEGEL, Rogerio. Raízes do Brasil, 1936: o estatismo orgânico como contribuição original. Revista Brasileira de Ciências Sociais (Online), v. 32, n.93, p. 1-37, 2017.|2017|http://www.scielo.br/scielo.php?pid=S0102-69092017000100511&script=sci_abstract&tlng=en|Source||Raízes do Brasil, 1936: o estatismo orgânico como contribuição original.||
645|Paper|MARQUES, Eduardo Cesar Leão; SARAIVA, C. Urban integration or reconfigured inequalities? Analyzing housing precarity in São Paulo, Brazil. HABITAT INTERNATIONAL, v. 69, Nov/2017, p. 18-26.|2017|http://www.sciencedirect.com/science/article/pii/S0197397517304897|Source||Urban integration or reconfigured inequalities? Analyzing housing precarity in São Paulo, Brazil||
646|Paper|SILVA, Késia Anastácio Alves da; CUNHA, José Marcos Pinto da; ALONSO, Raquel Maria de; FARIAS, Luiz.  Crescimento das cidades médias e interiorização da migração: realidade ou mito?. Revista GEOgrafias- Dossiê Migrações, v. 1, p. 25-40, 2017.|2017|http://www.igc.ufmg.br/portaldeperiodicos/index.php/geografias/article/view/974|Source||Crescimento das cidades médias e interiorização da migração: realidade ou mito?||
647|Paper|ARAÚJO, Victor; FLORES, Paulo. Redistribuição de renda, pobreza e desigualdade territorial no Brasil. Revista de Sociologia e Política (ISSN: 0104-4478, versão impressa/1678-9873, versão online), v. 25, n. 63, 2017 p. 159-182.|2017|http://revistas.ufpr.br/rsp/article/view/55524/33583|Source||Redistribuição de renda, pobreza e desigualdade territorial no Brasil.||
648|Paper|FELTRAN, Gabriel de Santis. Resenha: A atualidade de A espoliação urbana. Novos Estudos Cebrap/Blog, Out/2017.|2017|http://novosestudos.uol.com.br/a-atualidade-de-a-espoliacao-urbana%c2%b9/|Source||Resenha: A atualidade de A espoliação urbana.||
649|Paper|MARQUES, Eduardo Cesar Leão. Resenha: A espoliação urbana e o campo dos estudos urbanos no Brasil. Novos Estudos Cebrap/Blog, Out/2017.|2017|http://novosestudos.uol.com.br/a-espoliacao-urbana-e-o-campo-dos-estudos-urbanos-no-brasil%C2%B9/|Source||Resenha: A espoliação urbana e o campo dos estudos urbanos no Brasil.||
650|Paper|ALVES DE BRITO, M. M. Novas Tendências ou Velhas Persistências? Modernização e expansão educacional no Brasil. Cadernos de Pesquisa (Fundacao Carlos Chagas), v. 47, n. 163, Jan-Mar/2017, p.224-263.|2017|http://publicacoes.fcc.org.br/ojs/index.php/cp/article/view/3789/pdf|Source||Novas Tendências ou Velhas Persistências? Modernização e expansão educacional no Brasil.||
651|Paper|ARRETCHE, Marta; ARAÚJO, Victor. O Brasil tornou-se mais conservador? Apoio à redistribuição e à taxa no Brasil. Novos Estudos Cebrap/Especial, Junho de 2017, p. 15-22.|2017|http://novosestudos.uol.com.br/wp-content/uploads/2017/06/O-BRASIL-TORNOU-SE-MAIS-CONSERVADOR-Marta-Arretche-e-Victor-Ara%20%20%C3%BAjo.zip|Source||O Brasil tornou-se mais conservador? Apoio à redistribuição e à taxa no Brasil.||
652|Paper|COELHO, V.S.P. Contratação de serviços e regionalização. Novos Caminhos, n.13, fev./2017, p. 1-25 Pesquisa Política, Planejamento e Gestão das Regiões e Redes de Atenção à Saúde no Brasil (Região e Redes).|2017|http://www.resbr.net.br/wp-content/uploads/2017/02/Novos-Caminhos-13.pdf|Source||Contratação de serviços e regionalização.||
653|Paper|GREVE, Jane; COELHO, Vera Schattan. Evaluating the impact of contracting out basic health care services in the state of São Paulo, Brazil. Health Policy Plan czw176 (OUP). April/2017. 1-11p.|2017|https://academic.oup.com/heapol/article/3737530/Evaluating-the-impact-of-contracting-out-basic|Source||Evaluating the impact of contracting out basic health care services in the state of São Paulo, Brazil.||
654|Paper|GUICHENEY, Hellen; JUNQUEIRA, Murilo de Oliveira; ARAÚJO, Victor. O debate sobre o federalismo e suas implicações para a governabilidade no Brasil. BIB, SPaulo n. 83, 1/2017, p. 70-92.|2017|http://www.anpocs.com/index.php/universo/acervo/biblioteca/periodicos/bib/bib-83/11094-o-debate-sobre-o-federalismo-e-suas-implicacoes-para-a-governabilidade-no-brasil/file|Source||O debate sobre o federalismo e suas implicações para a governabilidade no Brasil.||
655|Paper|HOYLER, Telma; CAMPOS, Marcos; CAMPOS, Pedro. O diabo mora nos detalhes: os perigos da “privatização” na cidade. Blog Novos Estudos Cebrap. 4/5/2017.|2017|http://novosestudos.uol.com.br/o-diabo-mora-nos-detalhes-os-perigos-da-privatizacao-na-cidade/|Source||O diabo mora nos detalhes: os perigos da “privatização” na cidade.||
656|Paper|JACCOUD, Luciana; BICHIR, Renata; MESQUITA, Ana Cleusa. O SUAS na proteção social brasileira. Transformações recentes e perspectivas. Dossiê Políticas Sociais e Redistribuição. Novos Estudos Cebrap, n. 108, Julho/2017, p. 37-53.|2017|http://novosestudos.uol.com.br/produto/108/; 599f3e7b11cc2|Source||O SUAS na proteção social brasileira.||
657|Paper|KOPPER, Moisés. Entre o mercado e o governo: as políticas habitacionais e a financeirização da moradia no Brasil. CIVITAS: REVISTA DE CIÊNCIAS SOCIAIS (IMPRESSO), v. 17, p. 131-137, 2017.|2017|http://revistaseletronicas.pucrs.br/ojs/index.php/civitas/article/view/25166|Source||Entre o mercado e o governo: as políticas habitacionais e a financeirização da moradia no Brasil.||
658|Paper|MARQUES, Eduardo. Comparando políticas do urbano na São Paulo recente e desafinado interpretações vigentes. Paper apresentado no Grupo de Trabalho GT25 - Políticas Públicas. 41° Encontro Anual Anpocs.de 23 a 27/10/2017, p. 1-25.|2017|http://anpocs.org/index.php/papers-40-encontro-2/gt-30/gt25-18/10833-comparando-politicas-do-urbano-na-sao-paulo-recente-e-desafinado-interpretacoes-vigentes/file|Source||Comparando políticas do urbano na São Paulo recente e desafinado interpretações vigentes.||
659|Paper|MARQUES, Eduardo Cesar Leão. A Rede dos Gestores Locais em São Paulo. Dados, v. 60, n.2, Abr-jun/2017, p. 437-472.|2017|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582017000200437&lng=en&nrm=iso&tlng=pt|Source||A Rede dos Gestores Locais em São Paulo.||
660|Paper|MARQUES, Eduardo. Cidades, Políticas urbanas Redistributivas e a Crise. Novos Estudos Cebrap/Especial, Junho de 2017, p. 41-47.|2017|http://novosestudos.uol.com.br/wp-content/uploads/2017/06/CIDADES-POL%C3%8DTICAS-URBANAS-REDISTRIBUTIVAS-E-A-CRISE-Eduardo-Marques.zip|Source||Cidades, Políticas urbanas Redistributivas e a Crise.||
661|Paper|MARQUES, Eduardo. Housing policies in Brazil. Paper presented on Workshop on “Housing, Livelihoods and Environmental Challenges in Urban India and Brazil,” February 6-8, 2017. Organized by Center for Development and Environment Policy, IIM Calcutta, p.1-19.|2017|||1858-Housing_Policies_in_Brazil_eduardo_marques_calcuta_2017.pdf|Housing policies in Brazil. Paper presented on Workshop on “Housing, Livelihoods and Environmental Challenges in Urban India and Brazil”||
662|Paper|FELTRAN, Gabriel de Santis. Paix entre nous, guerre au système : la justice du crime à São Paulo. Revue Mouvements, n. 92, v. 4, 2017, p. 137 à 144.|2017|https://www.cairn.info/revue-mouvements-2017-4.htm|Source||Paix entre nous, guerre au système : la justice du crime à São Paulo.||
663|Paper|FELTRAN, Gabriel de Santis. Choque de ordens: drogas, dinheiro e regimes normativos em São Paulo. Revista BIS (Boletim do Instituto de Saúde), Drogas, Saúde e Contemporaneidade, v. 18, n. 1., Julho de 2017, p. 25-40.|2017|http://www.saude.sp.gov.br/resources/instituto-de-saude/homepage/bis/bis_18_1_errata_pg_69.pdf|Source||Choque de ordens: drogas, dinheiro e regimes normativos em São Paulo.||
664|Paper|GURZA LAVALLE, Adrian. Más allá de la paradoja en Pitkin: por una concepción dual de la representación. Andamios, v. 14, sept-dic/2017, p. 123-157-157,|2017|https://andamios.uacm.edu.mx/index.php/andamios/article/view/574/921|Source||Más allá de la paradoja en Pitkin: por una concepción dual de la representación.||
665|Paper|LIMONGI, Fernando. Impedindo Dilma. Novos Estudos Cebrap/Especial, Junho de 2017, p. 5-13|2017|http://novosestudos.uol.com.br/wp-content/uploads/2017/06/IMPEDINDO-DILMA-Fernando-Limongi.zip|Source||Impedindo Dilma.||
666|Paper|RODRIGUES, Fernando. Obstáculos à efetividade de Instituições Participativas: interações capazes de interferir nos efeitos esperados dos conselhos municipais. VII Seminário Discente Do Programa de Pós-Graduação em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas/USP. 8 a 12 de Maio/2017, p. 1-22.|2017|http://conferencias.fflch.usp.br/sdpscp/VIIsemDCP/paper/view/1900/328|Source||Obstáculos à efetividade de Instituições Participativas: interações capazes de interferir nos efeitos esperados dos conselhos municipais.||
667|Paper|GUIMARÃES, Nadya Araujo; ALVES DE BRITO, M. M.; ANDRADA, Ana Carolina; PICANÇO, Monise Fernandes. Os pobres e o acesso ao trabalho. Entre a ação pública e o interesse privado. Dossiê Políticas Sociais e Redistribuição. Novos Estudos Cebrap, n. 108, Julho/2017, p.83-105.|2017|http://novosestudos.uol.com.br/produto/108/; 599f3e7b3a984|Source||Os pobres e o acesso ao trabalho.||
668|Paper|GUIMARÃES, Nadya A. Relatório final do Projeto “O desafio da inclusão. O lugar das políticas publicas de intermediação no acesso ao emprego dos trabalhadores de baixa renda”. CEM-Centro de Estudos da Metrópole/CNPq, São Paulo, Maio/2017.|2017|||1963-Araujo_Guimaraes_et_al.Relatorio.CNPq.O_desafio_da_inclusao30abril_v5.pdf|Relatório final do Projeto “O desafio da inclusão.||
669|Paper|GUIMARÃES, Nadia Araujo; VERETA-NAHOUM, André. Dossiê - Os sentidos sociais da economia. Apresentação: Explorando os sentidos sociais da economia. Tempo Social- Revista de Sociologia da USP, v.29, n.1, 2017, p. 1-22.|2017|http://www.revistas.usp.br/ts/article/view/125380|Source||Dossiê - Os sentidos sociais da economia.||
670|Paper|GUIMARÃES, Nadia Araujo;VERETA-NAHOUM, André; NEIBURG, Frederico; FREIRE-MEDEIROS, Bianca. A negociação da Intimidade, dez anos depois. Entrevista com Viviana Zelizer. Tempo Social- Revista de Sociologia da USP, v.29, n.1, 2017, p. 191-209.|2017|http://www.revistas.usp.br/ts/article/view/125519|Source||A negociação da Intimidade, dez anos depois.||
671|Paper|BEZERRA, Carla de Paiva. Por que o Orçamento Participativo entrou em declínio no Brasil? Mudanças na legislação fiscal e seu impacto sobre a estratégia partidária. Publicado em Anais do 41º Encontro Anual da Anpocs, de 23 a 27 de outubro de 2017, em Caxambu - MG|2017|http://anpocs.com/index.php/encontros/papers/41-encontro-anual-da-anpocs/spg-4/spg18-4/10987-por-que-o-orcamento-participativo-entrou-em-declinio-no-brasil-mudancas-na-legislacao-fiscal-e-seu-impacto-sobre-a-estrategia-partidaria|Source||Por que o Orçamento Participativo entrou em declínio no Brasil? Mudanças na legislação fiscal e seu impacto sobre a estratégia partidária.||
672|Paper|BEZERRA, Carla de Paiva. Por que o Orçamento Participativo entrou em declínio no Brasil? Mudanças na legislação fiscal e seu impacto sobre a estratégia partidária. VII Seminário Discente Do Programa de Pós-Graduação em Ciência Política. Faculdade de Filosofia, Letras e Ciências Humanas/USP. 8 a 12 de Maio/2017.|2017|http://conferencias.fflch.usp.br/sdpscp/VIIsemDCP/paper/view/1917/330|Source||Por que o Orçamento Participativo entrou em declínio no Brasil? Mudanças na legislação fiscal e seu impacto sobre a estratégia partidária.||
673|Paper|FELTRAN, G. S.. Paix entre nous, guerre au système: la justice du crime à São Paulo. RevueMouvements, n. 92, v. 4, 2017, p. 137 à 144.|2017|https://www.cairn.info/revue-mouvements-2017-4-p-137.htm|Source||Paix entre nous, guerre au système: la justice du crime à São Paulo.||
674|Paper|FELTRAN, G. S.. Choque de ordens: drogas, dinheiro e regimes normativos em São Paulo. BIS. BOLETIM DO INSTITUTO DE SAÚDE (IMPRESSO), v. 18, p. 25-40, 2017.|2017|http://www.saude.sp.gov.br/resources/instituto-de-saude/homepage/bis/pdfs/bis_18_1.pdf|Source||Choque de ordens: drogas, dinheiro e regimes normativos em São Paulo.||
675|Paper|GUIMARÃES, Nadya Araujo; BICHIR, Renata. Apresentação. Dossiê Políticas Sociais e Redistribuição. Novos Estudos Cebrap, n. 108, Julho/2017, p. 11-12.|2017|http://novosestudos.uol.com.br/produto/108/; 599f3e7ada839|Source||Apresentação. Dossiê Políticas Sociais e Redistribuição.||
676|Paper|GURZA LAVALLE, A.; Carlos, E ; Dowbor, M. ; Szwako J. . Movimentos sociais, institucionalização e domínios de agência. Textos para Discussão CEM (Online), v. 19, p. 01-40, 2017.|2017|http://web.fflch.usp.br/centrodametropole/upload/aaa/2123-wp19.2017.vfmesmo.pdf|Source||Movimentos sociais, institucionalização e domínios de agência.||
677|Paper|PIMENTEL, André Pieri. “As cidades e as Ciências Sociais: uma Sociologia dos estudos urbanos no Brasil. Artigo apresentado para XXXI Congreso ALAS Uruguay 2017. 3-8 de dezembro de 2017, Montevideo. |2017|http://alas2017.easyplanners.info/opc/tl/6473_andre_de_pieri_pimentel_andre.pdf|Source||As cidades e as Ciências Sociais: uma Sociologia dos estudos urbanos no Brasil.||
