id|tipo_publicacao|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
618|Book Chapter|FELTRAN, Gabriel de Santis. Crime e Periferia. In: LIMA, Renato Sérgio de; RATTON, José Luiz; AZEVEDO, Rodrigo Ghiringhelli de (Org.). Crime, Polícia e Justiça no Brasil. São Paulo: Contexto Editora, 2014,  p. 299-307.|2014.0||||||
619|Book Chapter|FELTRAN, Gabriel de Santis. A gestão da morte nas periferias de São Paulo: um dispositivo entre governo e crime (1992-2011). In: SOUZA LIMA, Antonio Carlos de; GARCÍA-ACOSTA, Virgínia (Org.). Margens da Violência: subsídios ao estudo do problema da violência nos contextos mexicano e brasileiro. Brasília: ABA, 2014, p. 171-209.|2014.0|||761-Margens_da_Violencia_ABA_2014.pdf|||
620|Book Chapter|FELTRAN, Gabriel Sde Santis. Questão Social e 'Lumpen' . In: IVO, Anete Brito Leal; KRAYCHETE, Elsa S.; BORGES, Ângel; MERCURI, Cristiana; VITALE, Denise; SENNES, Stella. (Org.). Dicionário Temático Desenvolvimento e Questão Social. 1ed. São Paulo; Brasília; Salvador: Annablume; CNPq; FAPESB, 2013, v. 1, p. 400-404.|2013.0|||746-dicionario_dqs_paginas_iniciais_e_finais.pdf|||
621|Book Chapter|FELTRAN, Gabriel de Santis. Crime e Periferia. In: LIMA, R.S.; RATTON, J.L.; AZEVEDO, R.G.. (Org.). Crime, Polícia e Justiça no Brasil. 1ed.São Paulo: Contexto Editora, 2014, v. 1, p. 299-307.|2014.0||||||
622|Book Chapter|FELTRAN, Gabriel de Santis. A gestão da morte nas periferias de São Paulo: um dispositivo entre governo e crime (1992-2011). In: SOUZA LIMA, A.C.; GARCÍA-ACOSTA, V.. (Org.). Margens da Violência: subsídios ao estudo do problema da violência nos contextos mexicano e brasileiro. 1ed.Brasília: ABA, 2014, v. 1, p. 171-209.|2014.0||||||
623|Book Chapter|FELTRAN, Gabriel de Santis. Territórios e populações marginais em tempos de desenvolvimento: modos de gestão do conflito social no Brasil contemporâneo. In: BONELLI, M.G.; LANDA, M. D. V.. (Org.). Sociologia e Mudança Social no Brasil e na Argentina. 1ed. São Carlos - SP: Compacta, 2013, v. 1, p. 295-314.|2013.0|||616-SociologiaeMudancaSocialnoBrasilenaArgentina.pdf|||
624|Book Chapter|"FELTRAN, Gabriel de Santis. Manter a ordem nas periferias de São Paulo: coexistência de dispositivos normativos na ""era PCC"". In: AZAIS, Christian; KESSLER, Gabriel; TELLES, Vera da Silva (Org.). Ilegalismos, cidade e política. Belo Horizonte - MG: Fino Traço, 2012, v. 1, p. 100-125."|2012.0||||||
625|Book Chapter|FELTRAN, Gabriel de Santis. À la périphérie de la politique. Ethnographie d’une action collective dans les zones de la périphérie de São Paulo. In: GÉORGES, Isabel; TRIPIER, Pierre. (Org.). La démocratie participative au Brésil : Promesses tenues et dynamiques ouvertes. Bruxelles: Éd. Peter Lang, 2012, p. 27-55.|2012.0||||||
626|Book Chapter|FELTRAN, Gabriel. Transformações sociais e políticas nas periferias de São Paulo. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 347-373.|2011.0||||||
627|Book Chapter|FELTRAN, Gabriel. Travailleurs et bandits. In: CABANES, Robert; GEORGES, Isabel (Orgs.). São Paulo: La ville d’en bas. Paris: L’Harmattan, 2009.|2009.0||||||
628|Book Chapter|FELTRAN, Gabriel. Interruptions et recommencements: femmes chefs de famille. In: CABANES, Robert; GEORGES, Isabel (Orgs.). São Paulo: La ville d’en bas. Paris: L’Harmattan, 2009.|2009.0||||||
629|Book Chapter|FERREIRA, Maria Paula ; MARQUES, Eduardo Cesar Leão; FUSARO, Edgard Rodrigues. Assentamentos precários no Brasil: uma metodologia para estimação e análise. In: Caracterização e Tipologia de Assentamentos Precários: estudos de caso brasileiros. MORAIS, Maria da Piedade ; KRAUSE, Cleandro; LIMA NETO, Vicente Correia (Ed.). Brasília: IPEA, 2016, p. 53-74.|2016.0|||1574-cap.2016_IPEA_160718_caracterizacao_tipologia_cap02.pdf|||
630|Book Chapter|FIGUEIREDO, Argelina; LIMONGI, Fernando. Qué instituciones políticas cuentan y para qué. Lecciones de los estudios legislativos en Brasil. In: GURZA Lavalle, Adrián (Org.). El horizonte de la política - Brasil y la agenda contemporánea de investigación en el debate internacional. México: CIESAS, 2011, p.25-49.|2011.0||||||
631|Book Chapter|FONSECA, Elize M.; BASTOS, Francisco Inacio. Brazilian response to the HIV/AIDS epidemic: integrating prevention and treatment. In: Lobato, L; Vaitsman, J; Ribeiro, J. (Org.). Policy analysis in Brazil. Bristol: Policy Press Scholarship Online,1sted.: , 2013, v. , p. 1-.|2013.0|http://policypress.universitypressscholarship.com/view/10.1332/policypress/9781447306849.001.0001/upso-9781447306849-chapter-12|Source||||
632|Book Chapter|FONSECA, Elize Massard. Intellectual property enforcement in the EU. Greer, S. and Kruzer, P. (ed.). European Union Public Health Policy: Regional and Global Trends. London: Routledge, 2013, p. 126-138.|2013.0||||||
633|Book Chapter|FRANÇA, Danilo. Inequalities and Residential Segregation by Race and Class. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 160-176.|2016.0||||||
634|Book Chapter|FRANÇA, Danilo. Desigualdades e segregação residencial por raça e classe. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.223-251.|2015.0||||||
635|Book Chapter|FROMM, D.R. Deus e o Diabo na terra do crack: a missão Cristolândia e a cosmopolítica batista Trinta. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 245-266.|2016.0||||||
636|Book Chapter|GALDEANO, Ana Paula. A gestão social da violência: de como ativistas de direitos humanos, líderes de associação de bairro e evangélicos se mobilizam. In: CUNHA, Neiva V.; FELTRAN, Gabriel de Santis (Orgs.). Sobre periferias: Novos conflitos no Brasil contemporâneo. Rio de Janeiro: Lamparina Editora, 2013, p. 101-117.|2013.0||||||
637|Book Chapter|GALDEANO, Ana Paula. Políticas, violência e agency: redes sociais de uma organização de direitos humanos na periferia de São Paulo. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.211- 247.|2012.0||||||
638|Book Chapter|GUIMARÃES, Antonio Sergio. Sociologia e natureza: classes, raças e sexos. In: ABREU, Alice Rangel de Paiva; HIRATA, Helena; LOMBARDI, Maria Rosa. Gênero e trabalho no Brasil e na França Perspectivas interseccionais. São Paulo: Boitempo, 2016, p. 27-36.|2016.0||||||
639|Book Chapter|GUIMARÃES, Nadya Araújo; BARONE, Leonardo Sangali; ALVES DE BRITO, M. M. Mercado e mercantilização no trabalho no Brasil (1960-2010). In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 395-421.|2015.0||||||
640|Book Chapter|GUIMARÃES, Nadya Araújo; VIEIRA, Priscila F. Labour flexibility in an already flexible Market. Temporary agency work in Brazil. In: FU, Huiyan. (Org.). Temporary Agency Work and Globalisation: Beyond Flexibility and Inequality. Farnham: Gower, 2015, v. 1, p. 175-204. Disponível mediante requisição: http://www.ashgate.com/isbn/9781472447852|2015.0||||||
641|Book Chapter|GUIMARÃES, Antonio Sérgio A. Desigualdade e diversidade: os sentidos contrários da ação. In: BOTELHO, André; SCHWARCZ, Lilia Moritz (Org.). Agenda Brasileira: Temas de uma Sociedade em Mudança. São Paulo: Cia. das Letras, 2011, p. 166-175.|2011.0||||||
642|Book Chapter|GUIMARÃES, Antônio Sérgio A. ; ALMEIDA FILHO, N. ; COSTA, L. C. ; NEWMAN, K. Inclusão social nas universidades brasileiras: o caso da UFBA. In: FERNANDES, Danielle C. ; HEDAL, Diogo H. (Org.). As cores da desigualdade. Belo Horizonte: Fino Traço, 2011, v. 1, p. 19-41.|2011.0||||||
643|Book Chapter|GUIMARÃES, Antônio Sérgio A. Sociologia e desigualdades: desafios e abordagens brasileiros. In: MARTINS, Heloisa H.T. de Souza; MARTINS, Carlos Benedito (Org.). Horizontes das Ciências Sociais no Brasil - Sociologia. 1 ed. São Paulo: Anpocs/ICH/Discurso Editorial/Barcarolla, 2010, v. 1, p. 107-128.|2010.0||||||
644|Book Chapter|GUIMARÃES, Antonio Sergio Alfredo. Après la démocratie raciale. In: ALMEIDA, Sílvia Capanema P. de; FLECHET, Anaïs (Orgs.). De la démocratie raciale au multiculturalisme: Brésil, Amériques, Europe. Bruxelas: Peter Lang, 2009.|2009.0||||||
645|Book Chapter|GUIMARÃES, Antonio Sergio Alfredo. Introdução: a sociologia e identidades sociais. In: ALMEIDA, Heloisa Buarque de; SZWAKO, José (Orgs.). Diferenças, Igualdade. São Paulo: Berlendis & Vertecchia, 2009.|2009.0||||||
646|Book Chapter|GUIMARÃES, Nadya Araújo. Trajetórias juvenis. Um novo nicho em meio à expansão das oportunidades de trabalho?. In: MACAMBIRA, Júnior; ANDRADE, Francisca Rejane Bezerra (Org.). Trabalho e Formação Profissional - juventudes em transição.  Fortaleza: Instituto de Desenvolvimento do Trabalho (IDT), Universidade Estadual do Ceará (UECE) e Banco do Nordeste do Brasil, 2013, p. 57-72.|2013.0|||817-Nadya_2013_-007_Trabalho_e_Formacao_Profissional.pdf|||
647|Book Chapter|GUIMARÃES, Nadya Araujo; ANDRADA, Ana Carolina; PICANÇO, Monise; VIEIRA, Priscila. Redes sociais e obtenção de trabalho: trajetórias, atributos e relações. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.111-142.|2012.0||||||
648|Book Chapter|GUIMARÃES, Nadya; BRITO, Murilo de; SILVA, Paulo da. Os mecanismos de acesso (desigual) ao trabalho. São Paulo numa perspectiva comparada. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 179-204.|2011.0||||||
649|Book Chapter|GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi. Trabalho flexível, empregos precários? Reflexões à guisa de introdução. In: Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010.0||||||
650|Book Chapter|GUIMARÃES, Nadya A. Flexibilizando o flexível: mercado de intermediação e procura de trabalho em São Paulo. In: GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi (Orgs.) Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010.0||||||
651|Book Chapter|GUIMARÃES, Nadya A. Trajetórias surpreendentes: os intermediadores de emprego e seus trabalhadores. In: CONCEIÇÃO, Jefferson José da; DAU, Denise Motta; RODRIGUES, Iram Jacome (Orgs.). Terceirização no Brasil: do discurso da inovação à precarização do trabalho (atualização do debate e perspectivas). São Paulo: Annablume, 2009.|2009.0||||||
652|Book Chapter|GURZA LAVALE, Adrian. Participação, (Des)Igualdade Política e Democracia. In: MIGUEL, Luis Felipe (Org.). Desigualdades e democracia - O debate da teoria política. São Paulo: Ed. Unesp, 2016, 436 p.|2016.0|http://editoraunesp.com.br/catalogo/9788539306329,desigualdades-e-democracia|Source||||
653|Book Chapter|GURZA LAVALLE, Adrian; BARONE, Leonardo Sangali. Conselhos, associações e desigualdade. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 51-76.|2015.0||||||
654|Book Chapter|GURZA LAVALLE, Adrian; BUENO, Natália S. A tese da ONG-uização e as mudanças na sociedade civil na América Latina: Cidade do México e São Paulo. In: REIS, Elisa P. (Org.). ONGs - Novos vínculos entre a sociedade e o Estado. Rio de Janeiro: 7 Letras, 2013, p. 281-328.|2013.0||||||
655|Book Chapter|GURZA LAVALLE, Adrian; BUENO, Natália S. Waves of Change within Civil Society in Latin America: Mexico City and São Paulo. GRUGEL, Jean. Democratization: Theories, Methods and Historical Perspectives. UK: Sage, 2013, v. IV, p. 235-272.|2013.0||||||
656|Book Chapter|GURZA LAVALLE, Adrian ; ISUNZA, Ernesto. Participação e controle social. In: IVO, Anete Brito Leal; KRAYCHETE, Elsa S.; BORGES, Ângel; MERCURI, Cristiana; VITALE, Denise; SENNES, Stella. (Org.). Dicionário Temático Desenvolvimento e Questão Social. 1ed. São Paulo; Brasília; Salvador: Annablume; CNPq; FAPESB, 2013, v. 1, p. 349-358.|2013.0|||746-dicionario_dqs_paginas_iniciais_e_finais.pdf|||
657|Book Chapter|GURZA LAVALLE, Adrian; BUENO, Natalia S. Waves of Change within Civil Society in Latin America: Mexico City and Sao Paulo. In: Jean Grugel (Ed.) Democratization (Vol III): Civil Society, Human Rights, and Culture in Democratization. London: Sage, Library of PoliticaL Science, 2012, pp. 235-270.|2012.0||||||
658|Book Chapter|GURZA LAVALLE, Adrián; BUENO, Natália S. Sociedade Civil e Intermediação política – Associações de Bairro e ONGs em duas Metrópoles latino-americanas. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.173-210|2012.0||||||
659|Book Chapter|GURZA LAVALLE, Adrián. La construcción política de las sociedades civiles. In: GURZA Lavalle, Adrián. (Org.). El horizonte de la política - Brasil y la agenda contemporánea de investigación en el debate internacional. México: CIESAS, 2011, p. 207-268.|2011.0||||||
660|Book Chapter|GURZA LAVALLE, Adrián; CASTELLO, Graziela; BICHIR, Renata. Movimientos sociales y articuladoras en el asociativismo del siglo XXI. In: Lúcio Kowarick e Eduardo Marques. (Org.). São Paulo, Miradas Cruzadas: Sociedad , política y cultura. Quito: Olacchi, 2011, v. 1, p. 233-260.|2011.0||||||
661|Book Chapter|GURZA LAVALLE, Adrián; CASTELLO, Graziela; BICHIR, Renata. Movimentos Sociais e Articuladoras no Associativismo do Século XXI. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: editora 34/CEM, 2011, p. 253-275.|2011.0||||||
662|Book Chapter|GURZA LAVALLE, Adrián. Civil Society Representation. In: ODUGBEMI, Sina; LEE,Taeku. (Org.). Accountability Through Public Opinion - From Inertia to Public Action. Washington, DC: World Bank, 2011, v. , p. 389-401.|2011.0|http://issuu.com/world.bank.publications/docs/9780821385050|Source||||
663|Book Chapter|GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. Precisiones conceptuales para el debate contemporáneo sobre la innovación democrática. In: La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010.0||||||
664|Book Chapter|GURZA LAVALLE, Adrian; CASTELLO, Graziela. Los agentes colectivos del control social. La doble faz de la accountability societal: Ciudad de México y São Paulo. In: GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010.0||||||
665|Book Chapter|HIRATA, Helena, e KERGOAT, Danièle. Os paradigmas sociológicos à luz das categorias de sexo: qual a renovação da epistemologia do trabalho? In: BAÇAL, S. (Org.). Trabalho, educação, empregabilidade e gênero. Manaus: EDUA (Editora da Universidade Federal do Amazonas), 2009.|2009.0||||||
666|Book Chapter|HOUTZAGER, Peter; GURZA LAVALLE, Adrian. The paradox of civil society representation: constructing new forms of democratic legitimacy in Brazil. In: TÖRNQUIST, Olle; WEBSTER, Neil; STOKKE, Kristian (Orgs.). Rethinking popular representation. Inglaterra: Palgrave Macmillan, pp. 39-58, 2010.|2010.0||||||
667|Book Chapter|HOYLER, Telma. Private Sector Housing Developments: Who Produces What, How and Where? In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 214-227.|2016.0||||||
668|Book Chapter|HOYLER, Telma. Produção habitacional via mercado: quem produz, como e onde?  In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.367-393.|2015.0||||||
669|Book Chapter|ISUNZA VERA, Ernesto ; GURZA LAVALLE, Adrian. Controles democráticos, participación y representación. In: GUILLÉN, Diana; CARRILLO, Alejandro Monsiváis (Org.). La representación política de cara al futuro: desafíos para la participación e inclusión democráticas en México. Tijuana, México: EL Colégio de la Frontera Norte, 2014, p. 47-73.|2014.0|||876-Izunsa_Adrian_2014_cap_2014_Representacion_politica.pdf|||
670|Book Chapter|KIRSCHBAUM, Charles; ANDRADA, Ana Carolina. Redes sociais e expressões culturais na periferia:a extensão geográfica de rappers na cidade de São Paulo. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.143-169.|2012.0||||||
671|Book Chapter|KIRSCHBAUM, Charles; VASCONCELOS-OLIVEIRA, Maria Carolina. Canadá, diretrizes de fomento à inovação. In: ARBIX, Glauco et al. (Orgs.). Estratégias de inovação em sete países. Brasília: Agência Brasileira de Desenvolvimento Industrial(ABDI), 2010.|2010.0||||||
672|Book Chapter|LEUBOLT, Bernhard; ROMAO, WAGNER M. ; BECKER, Joachim; NOVY, Andreas. Re-evaluating participatory governance in Brazil. In: CANNON, Barry; KIRBY, Peadar. (Org.). Civil society and the state in left-led Latin America: challenges and limitations to democratization. 1ed.London / New York: Zed Books, 2012, p. 78-93.|2012.0|http://zedbooks.co.uk/node/21021|Source||||
673|Book Chapter|LIMA, Marcia; PRATES, Ian. Desigualdades raciais no Brasil: um desafio persistente . In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p.163-189.|2015.0||||||
674|Book Chapter|LIMONGI, Fernando; CHEIBUB, José Antonio; FIQUEIREDO, Argelina Cheibub. Participação política no Brasil. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 23-49.|2015.0||||||
675|Book Chapter|LIMONGI, Fernando; FIGUEIREDO, Argelina Cheibub. Politische Institutionen und Performanz der Exekutive in der brasilianischen Demokratie. In: FONTAINE, Dana de la; STEHNKEN. Thomas (editor). Das politische System Brasiliens. Wiesbaden: VS VERLAG, 2012, p. 65-84.|2012.0||||||
676|Book Chapter|LIMONGI, Fernando; MESQUITA, Lara. Estratégia Partidária e Clivagens Eleitorais: As Eleições Municipais pós redemocratização. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 207-232.|2011.0||||||
677|Book Chapter|LIMONGI, Fernando; MESQUITA, Lara. Estratégia partidária y divisiones electorales: Las elecciones municipales post-redemocratización. In: KOWARICK, Lúcio; MARQUES, Eduardo (ed.). São Paulo, Miradas Cruzadas: Sociedad, política y cultura. Quito: Olacchi, 2011, v. 1, p.285-314.|2011.0||||||
678|Book Chapter|LIMONGI, Fernando. Estudos Legislativos. In: Renato Lessa; Carlos Benedito Martins. (Org.). Horizontes das Ciências Sociais. 1 ed. São Paulo: Anpocs, 2010, v. 1, p. 163-190.|2010.0||||||
679|Book Chapter|LOTTA, Gabriela S. Burocracia Implementadora e o Combate à Pobreza: Agentes Comunitários de Saúde em três cidades brasileiras. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.277-304.|2012.0||||||
680|Book Chapter|MACHADO, M. R.; LIMA, Márcia. Domestic Employment in Brazil: Unequal Affections and the Interfaces of Class, Race and Gender. In: GUIMARÃES, Victor. (Ed.). Housemaids. Recife: Desvia Produtora, 2015, p. 78-85.|2015.0|https://issuu.com/joaovitormenezes/docs/housemaids-book-singlepages|Source||||
681|Book Chapter|MACHADO, M. R.; LIMA, Márcia. Trabalho Doméstico no Brasil: afetos desiguais e as interfaces de raça e gênero. In: GUIMARÃES, Victor (Org.). DomÉstica. Pernambuco: Desvia Produções, 2015, p. 78-85.|2015.0|http://www.geledes.org.br/wp-content/uploads/2016/01/Texto_Domesticas_Mascaro_final.pdf?1c3484|Source||||
682|Book Chapter|MARQUES, Eduardo Cesar Leão. Redes sociais no estudo das políticas públicas. In: RODRIGUES,  Marta Assupção. (Org.). Governança, qualidade da democracia e políticas públicas. 1ed.Rio de Janero: UFRJ, 2018,  p. 117-140.|2018.0||||||
683|Book Chapter|MARQUES, Eduardo Cesar Leão. Data on rapidly growing cities: lessons from planning and public policies for housing precarity in Brazil. BHAN, G.; SRINIVAS, S. e WATSON, V. (org.) The Routledge Companion to Planning in the Global South. Oxon: Routledge, 2017.|2017.0|||2039-53_Marques_final.pdf|||
684|Book Chapter|MARQUES, Eduardo Cesar Leão. Em busca dos mecanismos relacionais nas redes sociais de indivíduos pobres. In: NETTO, Vinícius M., SABOYA, Renato T., VARGAS, Júlio Celso, CARVALHO, Thereza. (Org.). Efeitos da Arquitetura: Os Impactos da Urbanização Contemporânea no Brasil. Brasília: FRBH Edições, 2017, p. 185-198.|2017.0||||||
685|Book Chapter|MARQUES, Eduardo Cesar Leão. The Social Spaces of the Metropolis in the 2000s. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 138-159.|2016.0||||||
686|Book Chapter|MARQUES, Eduardo Cesar Leão; RODRIGUES, Leandro. Public Housing Production. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 196-213.|2016.0||||||
687|Book Chapter|MARQUES, Eduardo Cesar Leão; REQUENA, Carolina. Diverse Demographic Trajectories and Heterogeneity. In: MARQUES, Eduardo Cesar Leão (Org.).  São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 120-137.|2016.0||||||
688|Book Chapter|MARQUES, Eduardo Cesar Leão; BARBOSA, Rogério Jerônimo; PRATES, Ian. Socioeconomic Transformations and Social Structure. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 56-72.|2016.0||||||
689|Book Chapter|MARQUES, Eduardo Cesar Leão. São Paulo Histories, Institutions and Legacies. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 31-56.|2016.0||||||
690|Book Chapter|MARQUES, Eduardo Cesar Leão. Introduction: Heterogeneities and Inequalities in a Southern Metropolis. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016, p. 1-30.|2016.0||||||
691|Book Chapter|MARQUES, Eduardo Cesar Leão. Estado, atores políticos e governança. FERNANDES, Ana Cristina; LACERDA, Norma; PONTUAL, Virgínia (Orgs.). Desenvolvimento, planejamento e governança: expressões do debate contemporâneo. Rio de Janeiro: Letra Capital/ANPUR, 2015, p. 181-201.|2015.0||||||
692|Book Chapter|MARQUES, Eduardo; REQUENA, Carolina;  HOYLER, Telma. Estrutura social, segregação e espaços. In KOWARICK, Lúcio; FRÚGOLI Jr, Heitor: Pluralidade urbana em São Paulo Vulnerabilidade, marginalidade, ativismos. São Paulo: Editora 34, 2016, p. 351-380.|2016.0||||||
693|Book Chapter|MARQUES, Eduardo. Condições habitacionais e urbanas no Brasil. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p.223-247.|2015.0||||||
694|Book Chapter|MARQUES, Eduardo. Os espaços sociais na metrópole nos 2000. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.  173-198.|2015.0||||||
695|Book Chapter|MARQUES, Eduardo; BARBOSA, Rogério Jerônimo; PRATES, Ian. Transformações socioeconômicas e grupos sociais. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p. 21-43.|2015.0||||||
696|Book Chapter|MARQUES, Eduardo; REQUENA, Carolina. Trajetórias demográficas diversas e heterogeneidade. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.  p.147-171.|2015.0||||||
697|Book Chapter|MARQUES, Eduardo; RODRIGUES, Leandro. A produção pública de habitação. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p. 337-365.|2015.0||||||
698|Book Chapter|MARQUES, Eduardo. Agências. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed. São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 102.|2013.0||||||
699|Book Chapter|MARQUES, Eduardo. Path dependence. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed. São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 124.|2013.0||||||
700|Book Chapter|MARQUES, Eduardo. Redes de políticas. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed.São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 345.|2013.0||||||
701|Book Chapter|MARQUES, Eduardo. Redes Sociais, pobreza e segregação em São Paulo e Salvador – conceitos e métodos. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.21-43.|2012.0||||||
702|Book Chapter|MARQUES, Eduardo; BICHIR, Renata. As redes pessoais em São Paulo e Salvador. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil:sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.45-68.|2012.0||||||
703|Book Chapter|MARQUES, Eduardo; CASTELLO, Graziela; BICHIR, Renata. Redes pessoais e acesso a mercados. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.69-79.|2012.0||||||
704|Book Chapter|MARQUES, Eduardo C.L.; BICHIR, RENATA; SCALON, Celi. Residential segregation and social structure in São Paulo: continuity and change since the 1990s. In: MALOUTAS, Thomas; FUJITA, Kuniko (org.) Residential segregation in comprative perspective. London: Asghate, 2012, p. 135-152.|2012.0||||||
705|Book Chapter|MARQUES, Eduardo; BICHIR, Renata. Recientes dinámicas de la pobreza y de las periferias. In: KOWARICK, Lúcio; MARQUES, Eduardo (ed.). São Paulo, Miradas Cruzadas: Sociedad , política y cultura. Quito: Olacchi, 2011, v. 1, p. 81-108.|2011.0||||||
