id|tipo_publicacao|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
632|Capítulo de Livro|FONSECA, Elize Massard. Intellectual property enforcement in the EU. Greer, S. and Kruzer, P. (ed.). European Union Public Health Policy: Regional and Global Trends. London: Routledge, 2013, p. 126-138.|2013.0||||||
633|Capítulo de Livro|FRANÇA, Danilo. Inequalities and Residential Segregation by Race and Class. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 160-176.|2016.0||||||
634|Capítulo de Livro|FRANÇA, Danilo. Desigualdades e segregação residencial por raça e classe. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.223-251.|2015.0||||||
635|Capítulo de Livro|FROMM, D.R. Deus e o Diabo na terra do crack: a missão Cristolândia e a cosmopolítica batista Trinta. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 245-266.|2016.0||||||
636|Capítulo de Livro|GALDEANO, Ana Paula. A gestão social da violência: de como ativistas de direitos humanos, líderes de associação de bairro e evangélicos se mobilizam. In: CUNHA, Neiva V.; FELTRAN, Gabriel de Santis (Orgs.). Sobre periferias: Novos conflitos no Brasil contemporâneo. Rio de Janeiro: Lamparina Editora, 2013, p. 101-117.|2013.0||||||
637|Capítulo de Livro|GALDEANO, Ana Paula. Políticas, violência e agency: redes sociais de uma organização de direitos humanos na periferia de São Paulo. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.211- 247.|2012.0||||||
638|Capítulo de Livro|GUIMARÃES, Antonio Sergio. Sociologia e natureza: classes, raças e sexos. In: ABREU, Alice Rangel de Paiva; HIRATA, Helena; LOMBARDI, Maria Rosa. Gênero e trabalho no Brasil e na França Perspectivas interseccionais. São Paulo: Boitempo, 2016, p. 27-36.|2016.0||||||
639|Capítulo de Livro|GUIMARÃES, Nadya Araújo; BARONE, Leonardo Sangali; ALVES DE BRITO, M. M. Mercado e mercantilização no trabalho no Brasil (1960-2010). In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 395-421.|2015.0||||||
640|Capítulo de Livro|GUIMARÃES, Nadya Araújo; VIEIRA, Priscila F. Labour flexibility in an already flexible Market. Temporary agency work in Brazil. In: FU, Huiyan. (Org.). Temporary Agency Work and Globalisation: Beyond Flexibility and Inequality. Farnham: Gower, 2015, v. 1, p. 175-204. Disponível mediante requisição: http://www.ashgate.com/isbn/9781472447852|2015.0||||||
641|Capítulo de Livro|GUIMARÃES, Antonio Sérgio A. Desigualdade e diversidade: os sentidos contrários da ação. In: BOTELHO, André; SCHWARCZ, Lilia Moritz (Org.). Agenda Brasileira: Temas de uma Sociedade em Mudança. São Paulo: Cia. das Letras, 2011, p. 166-175.|2011.0||||||
642|Capítulo de Livro|GUIMARÃES, Antônio Sérgio A. ; ALMEIDA FILHO, N. ; COSTA, L. C. ; NEWMAN, K. Inclusão social nas universidades brasileiras: o caso da UFBA. In: FERNANDES, Danielle C. ; HEDAL, Diogo H. (Org.). As cores da desigualdade. Belo Horizonte: Fino Traço, 2011, v. 1, p. 19-41.|2011.0||||||
643|Capítulo de Livro|GUIMARÃES, Antônio Sérgio A. Sociologia e desigualdades: desafios e abordagens brasileiros. In: MARTINS, Heloisa H.T. de Souza; MARTINS, Carlos Benedito (Org.). Horizontes das Ciências Sociais no Brasil - Sociologia. 1 ed. São Paulo: Anpocs/ICH/Discurso Editorial/Barcarolla, 2010, v. 1, p. 107-128.|2010.0||||||
644|Capítulo de Livro|GUIMARÃES, Antonio Sergio Alfredo. Après la démocratie raciale. In: ALMEIDA, Sílvia Capanema P. de; FLECHET, Anaïs (Orgs.). De la démocratie raciale au multiculturalisme: Brésil, Amériques, Europe. Bruxelas: Peter Lang, 2009.|2009.0||||||
645|Capítulo de Livro|GUIMARÃES, Antonio Sergio Alfredo. Introdução: a sociologia e identidades sociais. In: ALMEIDA, Heloisa Buarque de; SZWAKO, José (Orgs.). Diferenças, Igualdade. São Paulo: Berlendis & Vertecchia, 2009.|2009.0||||||
646|Capítulo de Livro|GUIMARÃES, Nadya Araújo. Trajetórias juvenis. Um novo nicho em meio à expansão das oportunidades de trabalho?. In: MACAMBIRA, Júnior; ANDRADE, Francisca Rejane Bezerra (Org.). Trabalho e Formação Profissional - juventudes em transição.  Fortaleza: Instituto de Desenvolvimento do Trabalho (IDT), Universidade Estadual do Ceará (UECE) e Banco do Nordeste do Brasil, 2013, p. 57-72.|2013.0|||817-Nadya_2013_-007_Trabalho_e_Formacao_Profissional.pdf|||
647|Capítulo de Livro|GUIMARÃES, Nadya Araujo; ANDRADA, Ana Carolina; PICANÇO, Monise; VIEIRA, Priscila. Redes sociais e obtenção de trabalho: trajetórias, atributos e relações. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.111-142.|2012.0||||||
648|Capítulo de Livro|GUIMARÃES, Nadya; BRITO, Murilo de; SILVA, Paulo da. Os mecanismos de acesso (desigual) ao trabalho. São Paulo numa perspectiva comparada. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 179-204.|2011.0||||||
649|Capítulo de Livro|GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi. Trabalho flexível, empregos precários? Reflexões à guisa de introdução. In: Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010.0||||||
650|Capítulo de Livro|GUIMARÃES, Nadya A. Flexibilizando o flexível: mercado de intermediação e procura de trabalho em São Paulo. In: GUIMARÃES, Nadya A.; HIRATA, Helena; SUGITA, Kurumi (Orgs.) Trabalho flexível, empregos precários? Uma comparação Brasil, França, Japão. São Paulo: EDUSP, 2010.|2010.0||||||
651|Capítulo de Livro|GUIMARÃES, Nadya A. Trajetórias surpreendentes: os intermediadores de emprego e seus trabalhadores. In: CONCEIÇÃO, Jefferson José da; DAU, Denise Motta; RODRIGUES, Iram Jacome (Orgs.). Terceirização no Brasil: do discurso da inovação à precarização do trabalho (atualização do debate e perspectivas). São Paulo: Annablume, 2009.|2009.0||||||
652|Capítulo de Livro|GURZA LAVALE, Adrian. Participação, (Des)Igualdade Política e Democracia. In: MIGUEL, Luis Felipe (Org.). Desigualdades e democracia - O debate da teoria política. São Paulo: Ed. Unesp, 2016, 436 p.|2016.0|http://editoraunesp.com.br/catalogo/9788539306329,desigualdades-e-democracia|Fonte||||
653|Capítulo de Livro|GURZA LAVALLE, Adrian; BARONE, Leonardo Sangali. Conselhos, associações e desigualdade. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 51-76.|2015.0||||||
654|Capítulo de Livro|GURZA LAVALLE, Adrian; BUENO, Natália S. A tese da ONG-uização e as mudanças na sociedade civil na América Latina: Cidade do México e São Paulo. In: REIS, Elisa P. (Org.). ONGs - Novos vínculos entre a sociedade e o Estado. Rio de Janeiro: 7 Letras, 2013, p. 281-328.|2013.0||||||
655|Capítulo de Livro|GURZA LAVALLE, Adrian; BUENO, Natália S. Waves of Change within Civil Society in Latin America: Mexico City and São Paulo. GRUGEL, Jean. Democratization: Theories, Methods and Historical Perspectives. UK: Sage, 2013, v. IV, p. 235-272.|2013.0||||||
656|Capítulo de Livro|GURZA LAVALLE, Adrian ; ISUNZA, Ernesto. Participação e controle social. In: IVO, Anete Brito Leal; KRAYCHETE, Elsa S.; BORGES, Ângel; MERCURI, Cristiana; VITALE, Denise; SENNES, Stella. (Org.). Dicionário Temático Desenvolvimento e Questão Social. 1ed. São Paulo; Brasília; Salvador: Annablume; CNPq; FAPESB, 2013, v. 1, p. 349-358.|2013.0|||746-dicionario_dqs_paginas_iniciais_e_finais.pdf|||
657|Capítulo de Livro|GURZA LAVALLE, Adrian; BUENO, Natalia S. Waves of Change within Civil Society in Latin America: Mexico City and Sao Paulo. In: Jean Grugel (Ed.) Democratization (Vol III): Civil Society, Human Rights, and Culture in Democratization. London: Sage, Library of PoliticaL Science, 2012, pp. 235-270.|2012.0||||||
658|Capítulo de Livro|GURZA LAVALLE, Adrián; BUENO, Natália S. Sociedade Civil e Intermediação política – Associações de Bairro e ONGs em duas Metrópoles latino-americanas. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.173-210|2012.0||||||
659|Capítulo de Livro|GURZA LAVALLE, Adrián. La construcción política de las sociedades civiles. In: GURZA Lavalle, Adrián. (Org.). El horizonte de la política - Brasil y la agenda contemporánea de investigación en el debate internacional. México: CIESAS, 2011, p. 207-268.|2011.0||||||
660|Capítulo de Livro|GURZA LAVALLE, Adrián; CASTELLO, Graziela; BICHIR, Renata. Movimientos sociales y articuladoras en el asociativismo del siglo XXI. In: Lúcio Kowarick e Eduardo Marques. (Org.). São Paulo, Miradas Cruzadas: Sociedad , política y cultura. Quito: Olacchi, 2011, v. 1, p. 233-260.|2011.0||||||
661|Capítulo de Livro|GURZA LAVALLE, Adrián; CASTELLO, Graziela; BICHIR, Renata. Movimentos Sociais e Articuladoras no Associativismo do Século XXI. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: editora 34/CEM, 2011, p. 253-275.|2011.0||||||
662|Capítulo de Livro|GURZA LAVALLE, Adrián. Civil Society Representation. In: ODUGBEMI, Sina; LEE,Taeku. (Org.). Accountability Through Public Opinion - From Inertia to Public Action. Washington, DC: World Bank, 2011, v. , p. 389-401.|2011.0|http://issuu.com/world.bank.publications/docs/9780821385050|Fonte||||
663|Capítulo de Livro|GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. Precisiones conceptuales para el debate contemporáneo sobre la innovación democrática. In: La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010.0||||||
664|Capítulo de Livro|GURZA LAVALLE, Adrian; CASTELLO, Graziela. Los agentes colectivos del control social. La doble faz de la accountability societal: Ciudad de México y São Paulo. In: GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. La innovación democrática en América Latina: tramas y nudos de la representación, la participación y el control social. México: CIESAS-Universidad Veracruzana, 2010.|2010.0||||||
665|Capítulo de Livro|HIRATA, Helena, e KERGOAT, Danièle. Os paradigmas sociológicos à luz das categorias de sexo: qual a renovação da epistemologia do trabalho? In: BAÇAL, S. (Org.). Trabalho, educação, empregabilidade e gênero. Manaus: EDUA (Editora da Universidade Federal do Amazonas), 2009.|2009.0||||||
666|Capítulo de Livro|HOUTZAGER, Peter; GURZA LAVALLE, Adrian. The paradox of civil society representation: constructing new forms of democratic legitimacy in Brazil. In: TÖRNQUIST, Olle; WEBSTER, Neil; STOKKE, Kristian (Orgs.). Rethinking popular representation. Inglaterra: Palgrave Macmillan, pp. 39-58, 2010.|2010.0||||||
667|Capítulo de Livro|HOYLER, Telma. Private Sector Housing Developments: Who Produces What, How and Where? In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century: Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 214-227.|2016.0||||||
668|Capítulo de Livro|HOYLER, Telma. Produção habitacional via mercado: quem produz, como e onde?  In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.367-393.|2015.0||||||
669|Capítulo de Livro|ISUNZA VERA, Ernesto ; GURZA LAVALLE, Adrian. Controles democráticos, participación y representación. In: GUILLÉN, Diana; CARRILLO, Alejandro Monsiváis (Org.). La representación política de cara al futuro: desafíos para la participación e inclusión democráticas en México. Tijuana, México: EL Colégio de la Frontera Norte, 2014, p. 47-73.|2014.0|||876-Izunsa_Adrian_2014_cap_2014_Representacion_politica.pdf|||
670|Capítulo de Livro|KIRSCHBAUM, Charles; ANDRADA, Ana Carolina. Redes sociais e expressões culturais na periferia:a extensão geográfica de rappers na cidade de São Paulo. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.143-169.|2012.0||||||
671|Capítulo de Livro|KIRSCHBAUM, Charles; VASCONCELOS-OLIVEIRA, Maria Carolina. Canadá, diretrizes de fomento à inovação. In: ARBIX, Glauco et al. (Orgs.). Estratégias de inovação em sete países. Brasília: Agência Brasileira de Desenvolvimento Industrial(ABDI), 2010.|2010.0||||||
672|Capítulo de Livro|LEUBOLT, Bernhard; ROMAO, WAGNER M. ; BECKER, Joachim; NOVY, Andreas. Re-evaluating participatory governance in Brazil. In: CANNON, Barry; KIRBY, Peadar. (Org.). Civil society and the state in left-led Latin America: challenges and limitations to democratization. 1ed.London / New York: Zed Books, 2012, p. 78-93.|2012.0|http://zedbooks.co.uk/node/21021|Fonte||||
673|Capítulo de Livro|LIMA, Marcia; PRATES, Ian. Desigualdades raciais no Brasil: um desafio persistente . In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p.163-189.|2015.0||||||
674|Capítulo de Livro|LIMONGI, Fernando; CHEIBUB, José Antonio; FIQUEIREDO, Argelina Cheibub. Participação política no Brasil. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p. 23-49.|2015.0||||||
675|Capítulo de Livro|LIMONGI, Fernando; FIGUEIREDO, Argelina Cheibub. Politische Institutionen und Performanz der Exekutive in der brasilianischen Demokratie. In: FONTAINE, Dana de la; STEHNKEN. Thomas (editor). Das politische System Brasiliens. Wiesbaden: VS VERLAG, 2012, p. 65-84.|2012.0||||||
676|Capítulo de Livro|LIMONGI, Fernando; MESQUITA, Lara. Estratégia Partidária e Clivagens Eleitorais: As Eleições Municipais pós redemocratização. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 207-232.|2011.0||||||
677|Capítulo de Livro|LIMONGI, Fernando; MESQUITA, Lara. Estratégia partidária y divisiones electorales: Las elecciones municipales post-redemocratización. In: KOWARICK, Lúcio; MARQUES, Eduardo (ed.). São Paulo, Miradas Cruzadas: Sociedad, política y cultura. Quito: Olacchi, 2011, v. 1, p.285-314.|2011.0||||||
678|Capítulo de Livro|LIMONGI, Fernando. Estudos Legislativos. In: Renato Lessa; Carlos Benedito Martins. (Org.). Horizontes das Ciências Sociais. 1 ed. São Paulo: Anpocs, 2010, v. 1, p. 163-190.|2010.0||||||
679|Capítulo de Livro|LOTTA, Gabriela S. Burocracia Implementadora e o Combate à Pobreza: Agentes Comunitários de Saúde em três cidades brasileiras. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.277-304.|2012.0||||||
680|Capítulo de Livro|MACHADO, M. R.; LIMA, Márcia. Domestic Employment in Brazil: Unequal Affections and the Interfaces of Class, Race and Gender. In: GUIMARÃES, Victor. (Ed.). Housemaids. Recife: Desvia Produtora, 2015, p. 78-85.|2015.0|https://issuu.com/joaovitormenezes/docs/housemaids-book-singlepages|Fonte||||
681|Capítulo de Livro|MACHADO, M. R.; LIMA, Márcia. Trabalho Doméstico no Brasil: afetos desiguais e as interfaces de raça e gênero. In: GUIMARÃES, Victor (Org.). DomÉstica. Pernambuco: Desvia Produções, 2015, p. 78-85.|2015.0|http://www.geledes.org.br/wp-content/uploads/2016/01/Texto_Domesticas_Mascaro_final.pdf?1c3484|Fonte||||
682|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. Redes sociais no estudo das políticas públicas. In: RODRIGUES,  Marta Assupção. (Org.). Governança, qualidade da democracia e políticas públicas. 1ed.Rio de Janero: UFRJ, 2018,  p. 117-140.|2018.0||||||
683|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. Data on rapidly growing cities: lessons from planning and public policies for housing precarity in Brazil. BHAN, G.; SRINIVAS, S. e WATSON, V. (org.) The Routledge Companion to Planning in the Global South. Oxon: Routledge, 2017.|2017.0|||2039-53_Marques_final.pdf|||
684|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. Em busca dos mecanismos relacionais nas redes sociais de indivíduos pobres. In: NETTO, Vinícius M., SABOYA, Renato T., VARGAS, Júlio Celso, CARVALHO, Thereza. (Org.). Efeitos da Arquitetura: Os Impactos da Urbanização Contemporânea no Brasil. Brasília: FRBH Edições, 2017, p. 185-198.|2017.0||||||
685|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. The Social Spaces of the Metropolis in the 2000s. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 138-159.|2016.0||||||
686|Capítulo de Livro|MARQUES, Eduardo Cesar Leão; RODRIGUES, Leandro. Public Housing Production. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 196-213.|2016.0||||||
687|Capítulo de Livro|MARQUES, Eduardo Cesar Leão; REQUENA, Carolina. Diverse Demographic Trajectories and Heterogeneity. In: MARQUES, Eduardo Cesar Leão (Org.).  São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 120-137.|2016.0||||||
688|Capítulo de Livro|MARQUES, Eduardo Cesar Leão; BARBOSA, Rogério Jerônimo; PRATES, Ian. Socioeconomic Transformations and Social Structure. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 56-72.|2016.0||||||
689|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. São Paulo Histories, Institutions and Legacies. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016,  p. 31-56.|2016.0||||||
690|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. Introduction: Heterogeneities and Inequalities in a Southern Metropolis. In: MARQUES, Eduardo Cesar Leão (Org.). São Paulo in the Twenty-First Century Spaces, Heterogeneities, Inequalities. New York: Routledge, 2016, p. 1-30.|2016.0||||||
691|Capítulo de Livro|MARQUES, Eduardo Cesar Leão. Estado, atores políticos e governança. FERNANDES, Ana Cristina; LACERDA, Norma; PONTUAL, Virgínia (Orgs.). Desenvolvimento, planejamento e governança: expressões do debate contemporâneo. Rio de Janeiro: Letra Capital/ANPUR, 2015, p. 181-201.|2015.0||||||
692|Capítulo de Livro|MARQUES, Eduardo; REQUENA, Carolina;  HOYLER, Telma. Estrutura social, segregação e espaços. In KOWARICK, Lúcio; FRÚGOLI Jr, Heitor: Pluralidade urbana em São Paulo Vulnerabilidade, marginalidade, ativismos. São Paulo: Editora 34, 2016, p. 351-380.|2016.0||||||
693|Capítulo de Livro|MARQUES, Eduardo. Condições habitacionais e urbanas no Brasil. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p.223-247.|2015.0||||||
694|Capítulo de Livro|MARQUES, Eduardo. Os espaços sociais na metrópole nos 2000. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.  173-198.|2015.0||||||
695|Capítulo de Livro|MARQUES, Eduardo; BARBOSA, Rogério Jerônimo; PRATES, Ian. Transformações socioeconômicas e grupos sociais. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p. 21-43.|2015.0||||||
696|Capítulo de Livro|MARQUES, Eduardo; REQUENA, Carolina. Trajetórias demográficas diversas e heterogeneidade. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p.  p.147-171.|2015.0||||||
697|Capítulo de Livro|MARQUES, Eduardo; RODRIGUES, Leandro. A produção pública de habitação. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p. 337-365.|2015.0||||||
698|Capítulo de Livro|MARQUES, Eduardo. Agências. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed. São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 102.|2013.0||||||
699|Capítulo de Livro|MARQUES, Eduardo. Path dependence. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed. São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 124.|2013.0||||||
700|Capítulo de Livro|MARQUES, Eduardo. Redes de políticas. In: Geraldo Di Giovanni; Marco Aurélio Nogueira. (Org.). Dicionário de Políticas Públicas. 1ed.São Paulo: Imprensa Oficial/Ed. Unesp, 2013, v. 2, p. 345.|2013.0||||||
701|Capítulo de Livro|MARQUES, Eduardo. Redes Sociais, pobreza e segregação em São Paulo e Salvador – conceitos e métodos. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.21-43.|2012.0||||||
702|Capítulo de Livro|MARQUES, Eduardo; BICHIR, Renata. As redes pessoais em São Paulo e Salvador. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil:sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.45-68.|2012.0||||||
703|Capítulo de Livro|MARQUES, Eduardo; CASTELLO, Graziela; BICHIR, Renata. Redes pessoais e acesso a mercados. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.69-79.|2012.0||||||
704|Capítulo de Livro|MARQUES, Eduardo C.L.; BICHIR, RENATA; SCALON, Celi. Residential segregation and social structure in São Paulo: continuity and change since the 1990s. In: MALOUTAS, Thomas; FUJITA, Kuniko (org.) Residential segregation in comprative perspective. London: Asghate, 2012, p. 135-152.|2012.0||||||
705|Capítulo de Livro|MARQUES, Eduardo; BICHIR, Renata. Recientes dinámicas de la pobreza y de las periferias. In: KOWARICK, Lúcio; MARQUES, Eduardo (ed.). São Paulo, Miradas Cruzadas: Sociedad , política y cultura. Quito: Olacchi, 2011, v. 1, p. 81-108.|2011.0||||||
706|Capítulo de Livro|MARQUES, Eduardo Cesar Leão; BICHIR, Renata; GOMES, Sandra; GONÇALVES, Renata; PAVEZ, Thais. Los desafíos de la metrópoli. Desigualdades sociales, políticas públicas y segregación. In: GURZA Lavalle, Adrián (Org.). El horizonte de la política - Brasil y la agenda contemporánea de investigación en el debate internacional. México: CIESAS, 2011, p. 85-123.|2011.0||||||
707|Capítulo de Livro|MARQUES, Eduardo; BICHIR, Renata; CASTELLO, Graziela; MOYA, Maria Encarnación. Redes sociais, pobreza e espaço em duas metrópoles brasileiras. In: BAENINGER, Rosana. (Org.). População e cidades: subsídios para o planejamento e para as políticas sociais. Campinas: Editora Unicamp/Unfpa/Nepo, 2010.|2010.0|http://www.unfpa.org.br/Arquivos/populacao_cidade.pdf|Fonte||||
708|Capítulo de Livro|MARQUES, Eduardo. São Paulo. In: Ray Hutchison (Org.). Encyclopedia of Urban Studies. Thousand Oaks (CA): Sage, 2010.|2010.0||||||
709|Capítulo de Livro|MARQUES, Eduardo; SCALON, Celi. A dinâmica dos grupos sociais em São Paulo na década de 1990. In: SCALON, Celi (Org.). Ensaios de Estratificação. Belo Horizonte: Argvmentvm, 2009.|2009.0||||||
710|Capítulo de Livro|MARQUES, Eduardo Cesar Leão; BICHIR, Renata; PAVEZ, Thais. R. ; PANTOJA, Igor ; ZOPPI, Miranda ; RECIO MOYA, Encarnación. Redes pessoais e pobreza em São Paulo. In: DIAS, Leila Christina; FERRARI, Maristela. (Org.). Territorialidades Humanas e Redes Sociais. Florianópolis: Editora Insular, 2011, v. 1. , 264 p.|2011.0||||||
711|Capítulo de Livro|MARTINEZ, Mariana. O Consultório na Rua e as novas formas de intervenção em cenários de uso de crack: o caso de São Bernardo do Campo. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016,  p. 281-301.|2016.0||||||
712|Capítulo de Livro|MENEZES FILHO, Naercio; KIRSCHBAUM, Charles. Educação e desigualdade no Brasil. In: ARRETCHE, Marta (org.). Trajetórias das desigualdades: como o Brasil mudou nos últimos cinquenta anos. São Paulo: Ed. Unesp/CEM, 2015, p.109-132.|2015.0||||||
713|Capítulo de Livro|MENICUCCI, Tânia M. G. A reforma sanitária brasileira e as relações entre o público e o privado. In: SANTOS, Nelson Rodrigues dos; AMARANTE, Paulo Duarte de Carvalho (Org.). Gestão Pública e Relação Público Privado na Saúde. Rio de Janeiro: CEBES, 2011, p. 180-197.|2011.0||||||
714|Capítulo de Livro|MOYA, Encarnacíon; MARQUES, Eduardo. Trocas Sociais, apoios e mecanismos relacionais. In: MARQUES, Eduardo (org.). Redes Sociais no Brasil: sociabilidade, organizações civis e políticas públicas. Belo Horizonte: Fino Traço, 2012, p.81-110.|2012.0||||||
715|Capítulo de Livro|MOYA, Maria Encarnación. Os estudos sobre a cidade: 40 anos de mudança nos olhares sobre a cidade e o social. In: KOWARICK, Lúcio; MARQUES, Eduardo (Org.). São Paulo: novos percursos e atores: sociedade, cultura e política. São Paulo: Editora 34/CEM, 2011, p. 25-50.|2011.0||||||
716|Capítulo de Livro|PAZZINI, Domila do Prado. Prostituição entre o legal-ilegal, moral-imoral: um estudo de códigos e condutas nas casas noturnas de São Carlos-SP. In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 279-294.|2017.0||||||
717|Capítulo de Livro|PEREIRA, L. F. P. No labirinto da gestão: desdobramentos do processo de institucionalização e transformação de moradores de rua em “usuários” dos serviços de Assistência Social. In: RUI, Taniele; MARTINEZ, Mariana; FELTRAN, Gabriel de Santis (orgs.). Novas faces da vida nas ruas. São Carlos: EdUFSCar/CEM, 2016, p. 89-114.|2016.0||||||
718|Capítulo de Livro|PIMENTEL, André Pieri. “Em disputa”: tensões estético-discursivas na cena punk em São Paulo entre 1977 e 1988.   In: BERTELLI, Giordano; FELTRAN, Gabriel de Santis. Vozes à Margem: periferias, estética e política. São Carlos: EDUFSCar/CEM, 2017, p. 85-106.|2017.0||||||
719|Capítulo de Livro|PRATES, Ian; BARBOSA, Rogério Jerônimo. Mercado de trabalho, estrutura ocupacional e pobreza: 1991-2010. In: MARQUES, Eduardo (org.). A metrópole de São Paulo no século XXI: espaços, heterogeneidades e desigualdades. São Paulo: Ed. Unesp/CEM, 2015, p. 79-104.|2015.0||||||
